x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,y
0.0030403431922861155,-1.0974847055883672,-0.3797191822202618,0.8413829188993487,-0.690884119135492,-0.08922311482606118,-0.8407195774969481,0.028206791064005206,1.0296938445166353,0.25115512641496374,1.6708418306039878,1.0646665179574697,0.5610080979583181,1.4433413642386956,1.0671763359887243,2.076184626876827,1.5903717191417552,-0.9441856059207938,-0.19906885909703295,0.5379697634824363,-0.27843197926809615,1.1425168768605627,-0.5685046114075997,-1.2574161966782975,0.2527689919461014,0.3957149152306506,-0.8502659373981755,-0.8132971863458046,-0.2839289219994958,0.7087769540681849,-0.10145147921417814,-1.5659949010163186,0.39512079328586497,1.3406703930401813,1.2543961465803521,0.7123505949000577,-0.2517902515129583,-0.5029960127396895,0.17492844762374263,0.71075453100867,-0.41392361954125156,-0.9007513748133129,-0.6158571895186188,-2.1557515748791287,-0.5109508198522076,1.3467537675368324,0.17517047429010013,-0.37082083182022757,-0.1024842394965398,-0.725843110524347,-0.07541497211200579,-1.612350374917402,0.8418313322024712,0.9268345653027393,-0.1678823248676856,0.17502691771586856,2.2242189427658396,-0.31721602115419795,-0.9959473024050481,-0.1655255954191537,-0.36114630997640534,2.9035737042905696,-0.12424065392651418,1.7877570422163034,0.7459776320655724,0.2643360336797201,0.11593569765335908,-0.9734589308161886,-1.6309554541161795,2.3747247610398596,0.6627200463224981,-0.5026153701335639,0.001223025492522791,-0.002129889130837155,0.712810509743387,0.7022984642614198,0.3333640313448608,-0.3184356112645447,0.3358865836218431,1.6091049594802553,-0.11851112426961075,1.7605480382569199,-0.08870817423146483,0.005952709041223934,-2.0560408483237804,-0.1512039748003714,0.02061014339321495,0.0832755158359493,3.545697785340765,0.21606315565969053,0.7411226607236462,0.5295695176790794,0.7284993700241437,0.3748593208494035,2.4064389524723193,-0.1738224632768947,0.9605622294148034,-1.1593761698169902,0.11440713791958138,-0.33274102633998753,0.1772414925878243
-2.351153670527132,1.2373448325882608,0.6690063520018695,0.3793311576363765,0.27756498993136114,-0.441065447414242,-1.0953675026455876,0.039623572144013595,-0.49052792716958143,2.369319398029293,-2.252773330644315,-1.343821563843241,-0.6385688776153091,1.926221460121446,0.7604715128214504,1.4467996668617242,1.3324882971047702,0.07074552628693091,-0.3891437112867684,0.808342876996122,1.2123194938202926,1.1745245530459807,-0.6874351093445714,1.1954755974086044,-0.07044787404066939,-1.2600406583934824,0.4159672801161205,-0.049078090092340515,0.5541666720167984,-0.606648659966415,-0.14388306049187008,0.8947161059799849,0.627829430238203,-0.024401443838088278,-0.5589284376714562,0.9215283040045584,0.42278259945441954,1.7414059682636187,-1.1221140196407464,0.10573236852122204,1.4416347126584506,-0.6558765911029762,-0.0820628649655804,0.3883450056998707,-0.5030182499878408,-0.05500693111932784,1.3450203687360125,0.6523335812687829,-0.6952581950683809,-2.189165273549047,0.5210345247388481,-0.35142123115978674,-0.5469711474299781,-0.18827508156042913,-0.9132469578253823,-0.948260133178992,0.4658585013460574,0.6450804776162578,0.029688227471138223,-0.589525663273704,0.8058531990726824,0.9853385536156491,-1.106322421702325,-1.1127242666715647,0.07007716664553958,0.40689580462220526,0.11927935167799215,-0.4521702534623273,-1.4664835112621037,0.10863511532637052,1.2603126032713208,0.015129597463056713,0.448690373108285,0.8486046981726695,-0.33222550004476514,-2.0465641789394513,-0.545225699876153,1.1623870015370927,1.6322757867732942,2.0600125160779426,0.8129321303666214,0.15673271745017123,-0.6903814567209371,1.304767252606016,0.8892317055991821,0.13224216489251914,0.03875884733801029,-1.6470493794809948,1.0356624978158044,0.8212647951928714,0.9634445780138333,1.007753131937849,-1.7994840612564662,0.4090994787195442,-1.0192234197900656e-4,0.5792278121076938,-1.119425803890299,-0.44503387848955656,-0.35412226991703977,0.8807489283181216,-0.26019889921127626
0.10357994301952562,1.0286767488572246,0.23183070175478881,1.5948149445384732,0.6380873724320905,0.24033438765958434,-0.629997028568508,-1.0752134533088984,0.009533441234582564,-0.8518221154110557,-1.4210026221110927,1.5448780837961593,0.32736594571421374,0.031235985731014555,-0.722774113480672,1.5954642301139013,0.8026485713446984,1.0189540413965597,0.7136644827448464,-0.18250248971606586,0.7403819309321853,-0.7952323924074735,-0.041829634598876876,0.03497191595888508,-0.46396477035004946,0.23023228200332474,2.7518220315242137,-0.37967241415157155,-0.1670901518027838,-0.879998502665396,0.07414560468723153,0.8490809344792604,-0.16898717248896192,-0.26597339105716816,-1.504224770899692,-0.6235505962211708,-0.6285589144473632,0.13944417401021889,-0.1885415990335987,-1.0383858610240437,-1.079958290938849,-0.6433996708573323,-0.41309524525446834,0.18093980103223548,0.42921476253502366,-0.31067749427972863,-1.7785203100671636,2.6255934109603953,-0.5383774425210012,0.5641144879123235,-0.7405954151040618,-0.5184757269407554,0.057507179980081154,0.8207336633255471,1.8530196047748149,0.17966786468747423,1.6090489389366631,-0.04869391941614641,-1.5469996399349855,0.797521241786248,-0.6115180153842537,0.6656405650719818,-0.0384536779823043,-0.018256645270394594,1.9053867841247674,0.3934907696061925,-1.3544251759904349,0.9228738981640174,-0.8206054330314947,0.4993860894708345,2.5293570455184113,0.07974343247700127,0.809069686435027,-0.6167307200160657,-0.2182223754434107,-0.34017070078927775,-1.2698813820382304,-0.4219515688229335,-0.8000964904725258,0.18129314485922843,-0.06098471084725723,-2.999013434202854,2.203241207343,1.4503896877464868,-0.1815093271970457,-0.4622545870718145,-0.2644444598829336,1.3748912008352,-0.15560822228190585,0.6555129101317969,-2.541911528374868,0.64467745819852,0.02788594723240742,0.3090298769332133,-0.5323768950473049,0.5492280335669432,0.26984385364912766,-0.9374025742156007,0.06864152404255112,0.7840987071248579,0.0941253902711588
-0.5221643983234151,-1.2439342767591623,-1.2253554992692623,-1.2773595334790198,2.137792912201425,0.7845722175660712,-0.15785553068524757,0.8048285702016617,1.1044816132936406,0.14509438913047795,0.6286337861973464,-0.47269988287844816,1.566413554075016,-0.2925102839578843,0.8060771236414586,0.17386908847149612,1.3298812550616972,-0.648609496053547,1.0596415010642641,0.2879092735615299,-2.330700161048596,0.3122533935498552,0.6382076849373757,1.413204769518773,-1.126823698209207,0.5845985565083066,0.36876860915138393,0.2070837411706112,-0.017109126070903206,1.0219700444574806,-0.7956369936904522,-0.2873037193822702,-1.5080976865791331,-0.32055420664853224,-0.9640029272714141,1.756049921657662,0.8507846798709011,-0.21512202910333433,-0.48301185620493264,1.2234160183018654,0.13520207753661923,0.2667015097774832,0.8021780760818644,0.3379964735248356,-1.4063770928108466,-0.26339001824205777,0.003641445998635423,-1.0779203956443697,1.0803932505872509,0.011700960636966387,1.323289177848491,-0.07650531905930018,0.3924558843658906,1.1763764158279515,0.740920538952598,1.3993744699417165,-1.5400447132220023,0.0027220019228962992,2.0388863348278408,-0.14440243641318906,-1.7674866027457359,-0.9931839646955134,-0.4186742697340917,0.05558391798972943,-0.6677502887436686,0.7820508000898944,0.1586940175842101,1.0676090138222425,-0.3871443230301469,2.707577189137063,-0.26553670720805717,-0.6839504862830192,-0.478412990599794,1.198410527959714,0.6880931291874165,-0.4879503976300794,0.5070599758796556,-0.8637869374120032,-0.09257829493073809,-2.157092116094068,1.7118119458709709,-1.3634003523010894,0.10168070437516208,-2.2570835674756937,-0.2540519998310034,-0.8796368280225841,-0.24026601865509375,-0.6667559772721817,-0.3401855781813564,-1.1963631217580364,-3.280467744315618,0.5244671897434209,-1.9950778839421814,-0.10217561544287615,-0.8249215936529556,-1.7651837064214309,0.214912365294116,-0.1099258264097512,-0.2931051818559742,0.17439848998343171,-1.4485200173275727
-1.1756392121762236,1.0820625203666387,-0.6785313814303707,0.11754856777299527,-0.6326978797484714,0.29920986118252135,-1.5040542798690388,0.3286765722946839,1.8168483799122206,-0.34785524442547455,0.4069463232874577,1.101130480917196,-0.6135662839581976,0.3645218502248567,1.0230617661201387,-0.7742566273103688,0.9653020291534755,0.1826701310476562,2.5017184653383295,-0.16273186843828832,0.068927965453605,-0.27491710139942793,0.24264660366566784,1.3603267609318819,0.7869414482003634,1.5399980790801298,-1.1131615071769823,-0.8903741116222065,0.9759546677669713,1.0339546837883031,0.2750308205876025,0.7013258429456306,-0.6358531069987248,1.2344411070949868,-0.9749419577046224,-0.31535680528359766,0.3465736647928431,0.9208973487414681,-0.8585233762928837,1.0786536078154696,0.717948881055175,-0.0783306565932821,-0.321297270174917,-0.14690052168437698,-0.6865004565417419,0.04721348839360661,0.9065126870284993,0.34657333506870946,-0.07360015009268236,-2.1645727052134127,0.04473248804026861,-0.8027860572252563,0.2967181935940481,0.11970670907715776,-0.5767739236832874,1.3483590391048335,0.9834020040204198,-0.6107843961684294,0.04577100686100098,1.3007351920957173,-0.578827675200738,-0.22181976852860355,-0.379197899271843,-1.8254761546050415,-0.908094315776942,0.9571787652394966,-1.4520361213943083,-0.9362457294061652,-0.11465253976283195,-0.5061056743552782,1.3110874589139592,0.1496253592663647,-1.276079981758782,-0.10849217229609603,-0.08689857157583365,-0.6914879963041715,0.39533089545794176,0.9422506112097337,0.1501649720955318,0.3338159507317351,-0.5182073708016154,-1.5188697500491393,1.061787830982405,1.598652304441367,-0.33201899374829574,-1.5117599293418016,-1.6396229456367457,-0.5396471754289981,0.5190676712369763,1.5561931263455246,0.22898151229683797,-0.2337177245122534,-0.8065063380542256,0.506945422749574,-1.1615721644626373,-1.0199834065783104,-1.9809561442080754,-2.052018165240434,0.44821901685917903,1.0549536539497093,-0.2315795855107185
0.47748101216896577,0.286962168243424,0.6152746324643166,0.0033283024252712605,-0.5167147536167546,0.850390434918959,-0.3361300168940728,1.351278936342925,0.35775601669597573,-0.8483634459974556,-1.0867531926735334,-1.2165156983171401,-1.3853210972603187,-0.038305218433442194,1.7013906112029693,-0.4133237106666218,1.0323332922860589,0.24222328291709794,-0.08538363967220414,0.13093834664477125,-0.01791835807548937,1.7881454789184164,-0.09306593901853644,0.49314289204085837,-1.5437028916333309,-0.03155325747722447,1.790733357487345,0.14182454989424298,0.2174339883663364,0.870378675176439,0.40648832736642065,1.682640852658339,0.6301611637736925,0.20883365275704383,0.8606856624547607,-0.14939227272523145,-0.18796152912439337,0.4388153118720275,-0.259531199325565,0.38604215057315777,-0.9906729478171666,-2.0416669458758396,-0.6961971578144043,-0.635534824956196,-0.36592519713541355,0.2820105999541862,0.08475987741691325,-0.2994831311664672,-0.9068464115366032,-0.00889761590337444,0.36496318062794036,0.32314933792271827,0.4130630850330524,0.28728425739279395,-0.8123971140869778,0.24254297321360224,2.4352260399558947,0.11748998138615452,0.16779833805035027,-0.5220965516492654,0.2278459436778921,-1.6829234320370046,-2.8006140758911253,1.5837461765325933,-0.8065821922196689,0.8469346101691065,-0.7160357492095533,-1.3738172840587435,-1.9905003887391117,-0.0072967299519207775,-0.5941134461184812,0.7430467993195059,-1.771883583438865,0.05887953824837591,0.49294553550446524,0.14489161042840037,-0.03129053163199765,0.2193578428150406,0.35283791561109357,0.07386835463770035,2.2241336806364598,0.7644135284262125,0.6398767818783146,-0.023631205285684034,-1.394404605297418,-0.11474175228604214,-0.6166286372589572,-0.03478146200625788,-0.055727880388278396,0.806460726871802,0.07423800267993812,2.9224808975419703,0.048945205562182015,-1.1757714114998319,0.1388621168964945,0.4263288126511453,-0.5547074292545996,1.3768616842985366,-0.05526256034453047,-1.2808659711599946,1.6557343775192779
-0.06068368339379842,-0.384379768782354,0.9891080861135567,-0.962722478362577,-1.2001171257065817,-1.2593193021940696,-2.619382966744926,-1.2919442698808652,-0.2987176581934382,-0.7997651505566697,-0.8961720566798193,-0.7342387078535823,-0.5830624378595229,0.10837429251286489,1.3602504051708708,0.8761176367487304,0.10232145945607402,0.2623489006109021,1.918805789834049,-0.6212554921445235,0.7537648312156888,0.2497570115430675,0.07162150246160776,0.38810509562457196,0.6702456335979042,1.1502176716394334,0.7924617723336157,-0.27140432672808973,-1.4738656887516046,-0.6364894834528786,0.10196344676949991,-0.3957720169752859,-1.7235810580156934,-1.6848949842646463,-1.1175181787628172,1.4556956332695452,0.5812830125824957,0.304447764090554,-1.2769001424694242,1.2661698164156698,-0.9214929482000863,0.40730864736552475,-1.443650777183287,-0.6330978210050571,-1.5072988980824729,-0.8426090301721861,-0.349439166759844,2.0183637423178165,-0.5687016870029459,0.632453259411518,-0.6137318045237595,-0.28717991775088214,-0.5491746909171438,-0.7826296690049842,1.9864926890465864,-0.31374744528147713,-0.15961781843490905,0.4893128758723667,0.32837056894336014,0.3029393822523115,-0.90103076607134,-0.25683203110574854,-0.5122263866802258,2.3402996215457565,0.517457034871502,-1.1411257148571927,1.9159016736382388,0.5160958224399482,-3.030675966363709,-2.4154093782796444,1.0267864001394047,0.9107626010362705,-0.18573091544719889,-0.4252481440346196,-0.21797568225633612,1.7780408008453181,-0.9808221470078093,1.5912799433593392,1.0474967468352456,0.13431022296108142,-0.016331231179040378,0.33968486960995253,-0.13579389498019637,-0.5130052318939826,1.574837801559267,0.7294758730525138,1.4920724908253742,0.0752774403655275,1.0737208951939041,-1.1957879820667703,1.4629669227671669,-1.1607352421859183,-0.3872437463468123,0.6224480449261158,0.6324368857565847,0.32035224528621997,1.3766709502620482,-0.4030252513064117,-1.5695901715343132,0.4633978806381578,0.41419389298910214
0.9867208200414997,-1.3324756428883728,0.3163916815852435,0.8001577628879043,0.36410634888201215,-0.5257527424591015,0.8377760756571385,2.566152299607841,0.74961222760611,0.28409043647351606,1.240690450571186,-0.8770729396805765,-0.08694177077743508,0.047508369143225905,-0.15788397974842103,-1.0588210996633092,-2.1696753378356046,-0.5878204924334934,1.8595157072172612,0.7680286949413485,-1.065552033316239,0.49979890457296067,-0.9149030657352474,-1.594600042640584,-0.7376367241248799,-0.6572267920677113,-1.0777763721087046,0.3072497986297225,1.6133382574032022,1.788997940465113,0.14662438166733177,-0.8527529141352063,1.5563677323398426,0.8268915510659275,1.1054342415826621,0.5284883406273364,-1.152520506745434,-0.16907805329879214,0.332675553605735,1.7082717326521106,-1.1716504636137204,-0.8671319759218327,1.016592182761968,-0.32122688235004954,1.3140081679053632,-1.048385970300203,0.1010948179077358,-2.2444440784495643,1.1760620392208532,-0.5122212532708214,-0.48547254539648405,0.8291801349995117,-0.3867886176115486,-0.09022525907097882,0.916739541797572,-1.0358364427464464,0.5720391751418175,-1.1194931201278586,-1.6705825206486435,-2.3152771562543766,-1.1599767929328346,2.258154344656918,1.0934283207439819,1.1837406485905222,0.786445220778434,-0.6434596640915226,0.6984843718087945,0.5627158656711477,1.032314489322072,-0.68404457713313,0.42382927986947416,-0.124210885182248,0.22669241965799147,-0.6467204045166246,-0.1789420897787603,-1.4061343270247328,-1.32468219035883,0.727204814306814,-2.2941168040402893,0.10265045879441462,-0.13703587161783726,0.6725401940983673,0.5450523328159016,0.5741162318462721,0.5243728107729893,0.9647246135722211,0.5960079861266117,-0.8500669301980263,-1.0353235271256391,-0.271798675117221,-1.1698424427810536,-1.370182569642981,-0.4774100350453483,0.675210961716201,-0.8492507593967299,-0.8358158027421773,0.4184557270663887,0.12432414601469181,0.36861541834740486,1.0940921010986695,-0.5943576611407455
-0.12153060514294951,1.261277419729011,0.1283229543709607,-0.8643432586735634,-0.5479216362888526,1.1291082831939658,-0.5292753232804333,0.10193108762285222,-0.2360243450234713,0.44123935817779303,-0.717322485061773,0.9010668661253519,0.06759435509913309,0.10256159070676761,0.27525279656083274,0.46620068534022285,0.2662883756160432,0.7398974003950177,-1.7978057053588818,2.5147942836113106,-0.2980274006476527,-1.5827150071188374,0.27609286631348817,-0.4883914762168705,0.2866355872859142,0.008142550099253333,0.5510041934368264,0.9596110977476557,-0.25396032182906986,-1.205156360603821,1.0201599461297228,0.1791112160450857,0.2476560082464383,1.296215703012146,0.1201888635799499,0.7746974857377209,-0.6527919236837093,0.09413232957714715,0.6622126522208207,0.3205588599422336,2.3407653041238126,1.60546148399181,-0.9646866814660733,-1.0168785861535075,-0.13476820456913088,1.3435135907119453,-1.3818835848403985,0.7693873132966851,-0.2286729964001176,0.4412865177093211,0.33053463654630133,-2.1171691321417714,-0.6577508065766378,0.13919660130074077,1.5436561445817154,-0.3487384628591098,-0.9788633795072019,-0.7150740889948929,0.27239728267789964,1.4408572435332734,3.005390163134975,-0.6661478386755643,1.1108391243045341,-0.042599111583451706,1.1155203202211705,0.3173305641020474,1.2087398016027697,0.6307237338706294,-0.9292981653959629,-1.3317256623040654,-1.3013193195065824,1.3304430318909255,1.287304524810132,-0.7872419448862317,-0.8149981015921659,-0.2314509025812185,-0.279389605850024,0.5459315115945808,-0.1006398595148504,0.4198075340065376,-1.1659741626973035,-1.1243418674334686,0.8839352257390641,-0.527192160358475,-1.1350347609751807,-0.7034896293335486,-0.1108320814489806,-0.9362709443468258,0.004079297960572397,1.415276927763468,-0.4535642207041909,0.6222891026917841,-2.17903175820817,0.4879505435260522,1.0828100981671975,-0.8400755622406175,-0.038428129597438875,0.5219343169363403,-0.8601742217522635,0.8995736802356501,-0.22725829936234243
-1.3351627262709198,-0.37986613949977227,1.043068653956789,-1.536441425088391,-0.31391391871702207,2.0391401158389155,0.6160643457665829,-0.11862684398209226,-1.1908404890482327,-1.2673824624214858,0.8284562572086779,-0.9424272710597482,0.17959025852421448,0.5580521769101879,-0.55879569629553,0.06150430617974174,-0.6755099934581662,1.514339429644677,-0.3767497851341909,0.0016357636350621861,2.4080953223194355,1.2621208361846366,-0.504132908218668,-0.27660365487171357,-0.2897528239563269,-0.2789987230271965,-1.2695944678449456,-1.1564405970234142,1.278089350804886,-0.47681358719801337,0.9936385264313717,-0.23406225251447876,-1.4792274294364167,-1.2561931094918866,-1.2445915731732373,0.687913121840585,0.301493807266261,-0.38568954189014437,-0.5131786538939772,0.52280735236454845,-0.4743182721682529,-1.688732042126667,-0.02123984624738505,-0.558388659449094,0.9741288698857866,-1.4459475779025108,-0.1883100068363377,-0.8723873493510975,1.7764493538871076,0.5099420704481837,-1.7563884503998437,1.757330207712265,-0.6719506499820047,1.469886943079715,-0.2671190148310504,0.07592051169022343,1.7517487098246227,0.4175113195021944,-0.4735590066275788,-0.13958054140893555,0.7846762310885192,-0.004249560704909403,-0.9854400700281566,1.2029403248072792,-0.9322965979434669,0.2702832069275582,-0.7336082414514784,-0.8160483216142369,2.232424300568103,0.5669607314433809,0.2895389726401012,0.779587475763247,-2.1109901255458547,-1.1447991827364794,2.491573754619631,1.7680049165199658,-1.7525423717807214,0.9046369972854479,0.4156219634251857,-0.5509396865528505,-1.4502549906924798,-0.6410309414858795,-1.1268416631782194,0.30524009622921494,-0.4226266619920653,-1.6808640957294754,-0.6888003076755503,0.06126874146640464,1.5330158538927214,-2.3420641650373213,-0.6199144335713981,0.4100538162991204,-0.4185758244676543,0.26279267252453825,-1.8650709824340774,-0.345016063878475,-0.3907238529276583,0.5854949776813408,1.0048535649631674,-0.34546238995112993,-1.944353918034546
